arch,condition,seed,task,rho,wd,step,basis,side,mode,energy_share,rank,dc_share
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,18,0.001958699981937657,65,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,19,0.002995147117487389,35,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,20,0.0018453317919977395,71,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,21,0.002424369274420714,44,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,22,0.007728466323338843,15,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,23,0.0032692180240386786,32,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,24,0.006089570739143412,17,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,25,0.0036114865189823364,28,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,26,0.07425428297140654,6,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,27,0.005924596706274597,18,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,28,0.00861409181892983,13,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,29,0.005233003964183673,21,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,30,0.0024104628044379264,45,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,31,0.027672748494818454,7,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,32,0.0037018319582329787,26,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,33,0.0032184194808013034,33,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,34,0.0019516834326756105,66,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,35,0.0022825006299110003,51,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,36,0.0020709317091297808,56,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,37,0.0020594271369478922,58,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,38,0.018577673779516878,10,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,39,0.001976822220457719,64,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,40,0.002432525114233915,43,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,41,0.00185992768962807,69,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,42,0.004486481339157365,22,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,43,0.024735163205128672,8,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,44,0.002242598785461603,53,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,45,0.003153343508022038,34,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,46,0.0029453456029815235,36,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,47,0.007867804874260276,14,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,48,0.0023066534858918416,49,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,49,0.012995298334401814,11,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,50,0.11702766461469112,3,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,51,0.0020621523764303455,57,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,52,0.00576652700635244,19,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,53,0.12418550322686531,2,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,54,0.0021917622617699055,54,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,55,0.0018560531141161955,70,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,56,0.002574599682520095,41,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,57,0.00422310837408842,23,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,58,0.0028289622902358488,39,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,59,0.1514047832054039,1,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,60,0.002046697565187861,59,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,61,0.0017722309011279885,74,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,62,0.0023862721970385756,47,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,63,0.0020114139181686024,61,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,64,0.0022791349090486965,52,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,65,0.0027583005508311164,40,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,66,0.0019236221633236051,68,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,67,0.002025833019408305,60,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,68,0.0033487320002055544,31,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,69,0.0034673212022146836,30,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,70,0.003570438683145541,29,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,71,0.00990679753189413,12,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,72,0.0028913881848417924,38,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,73,0.1025541467095401,5,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,in,74,0.11517394288364599,4,0.004062665803290587
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,1,0.008204705727911715,15,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,2,0.0073512267564507985,21,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,3,0.007423044827962414,20,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,4,0.004385081617405648,36,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,5,0.002413941239314986,64,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,6,0.00646482209522476,25,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,7,0.002528074814814818,58,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,8,0.002478755079183877,61,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,9,0.00975516993792646,14,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,10,0.0021216797281587894,72,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,11,0.002306962634218547,68,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,12,0.0029630745522006285,50,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,13,0.0020474089622199245,74,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,14,0.007191448583216597,22,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,15,0.007164976784826456,23,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,16,0.011877113555998582,8,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,17,0.006685800887667649,24,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,18,0.0023269716600828848,67,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,19,0.0021368664204006516,71,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,20,0.006317037002521283,26,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,21,0.007648531754623105,19,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,22,0.009982624856061903,13,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,23,0.011663954221445684,9,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,24,0.011250307648997879,10,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,25,0.0078531647140578,18,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,26,0.062109087049632514,6,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,27,0.006199137309075933,28,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,28,0.0031660395340570974,42,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,29,0.00537297498057222,33,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,30,0.00240292634482217,65,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,31,0.005716148486158798,29,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,32,0.0039885034133165355,37,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,33,0.004759841566331294,34,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,34,0.0029136519385429475,52,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,35,0.0030521709714146695,44,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,36,0.0025032149725491785,60,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,37,0.008015778295899837,17,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,38,0.01732200117240577,7,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,39,0.0028770846328911425,53,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,40,0.011106708677120393,11,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,41,0.002284559956380663,70,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,42,0.003307144206014035,41,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,43,0.005679818245117367,30,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,44,0.0024578329303572128,63,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,45,0.002739239955293176,56,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,46,0.010121717469101298,12,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,47,0.0037481321607992324,39,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,48,0.0036436331400175803,40,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,49,0.008036336890038012,16,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,50,0.11420677748568282,3,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,51,0.0030600776000144327,43,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,52,0.005386179314234377,32,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,53,0.11552601266086426,2,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,54,0.002826508217761086,55,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,55,0.0022861111461100485,69,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,56,0.0026553012995451535,57,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,57,0.0037854223512935516,38,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,58,0.0029277428206437683,51,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,59,0.15446666731072436,1,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,60,0.0021055225015129127,73,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,61,0.002984343579181819,47,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,62,0.0023757142167678312,66,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,63,0.0024625684455401435,62,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,64,0.005422771822907204,31,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,65,0.00252193924732936,59,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,66,0.0029707027337227006,48,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,67,0.002831095889317636,54,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,68,0.0029706115522359984,49,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,69,0.0030488280938813003,45,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,70,0.004682571129162447,35,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,71,0.006227350451907357,27,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,72,0.0030280708923453824,46,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,73,0.09953073680945053,5,0.0012137514752969664
transformer,transformer_add_rho0_wd0.1_tiersNone,1002,add,0.0,0.1,final,natural,out,74,0.11364394206706047,4,0.0012137514752969664
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,1,0.0037853696851114895,17,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,2,0.0017450419868586264,67,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,3,0.001981192545061503,51,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,4,0.005563574268493076,14,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,5,0.010643255630027772,11,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,6,0.0023344841211172026,38,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,7,0.0016867260932996108,71,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,8,0.0018408162523837143,58,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,9,0.003176868581496741,21,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,10,0.002421587183128042,34,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,11,0.001739107217865029,68,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,12,0.0018298469666871635,59,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,13,0.0027978953199978454,25,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,14,0.0027615881037957586,26,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,15,0.002508495127482522,32,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,16,0.001706714737963151,70,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,17,0.0021715438360162607,44,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,18,0.00258861683298525,29,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,19,0.0019228814200282498,54,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,20,0.0020756232605531905,46,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,21,0.002039868167514984,49,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,22,0.10040704551785888,5,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,23,0.003079951816820748,22,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,24,0.0017713839000236052,64,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,25,0.0018259524103479252,60,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,26,0.1523607087277502,2,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,27,0.0022330633744645422,39,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,28,0.0017643339792903108,65,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,29,0.1888522223324132,1,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,30,0.0037662605886296966,18,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,31,0.0019143515428399454,55,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,32,0.0019723906972821488,52,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,33,0.0030094901626697874,23,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,34,0.0023894064685861358,37,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,35,0.0337153680549692,8,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,36,0.002619118042073618,28,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,37,0.0017455847289093442,66,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,38,0.0020154067960291297,50,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,39,0.0025379745235442073,31,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,40,0.0022115753497085177,42,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,41,0.0016635117883324025,73,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,42,0.0017321281315037268,69,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,43,0.002709865119592723,27,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,44,0.006318068249350636,13,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,45,0.0028649514365300713,24,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,46,0.0018700451514903178,57,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,47,0.0018736876114755143,56,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,48,0.10339437568611508,4,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,49,0.0038444115260385455,16,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,50,0.0020407456463640557,48,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,51,0.001664675502072029,72,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,52,0.034252373097739784,7,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,53,0.005562871529087033,15,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,54,0.0018093588428558737,62,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,55,0.0022162061636632883,41,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,56,0.002060783589286718,47,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,57,0.12308050245722738,3,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,58,0.05235463213363377,6,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,59,0.0020850107313143173,45,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,60,0.0017916345915076775,63,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,61,0.0023919017249288818,35,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,62,0.02750760795958611,9,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,63,0.001559708130691719,74,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,64,0.0019573204113824995,53,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,65,0.0025492094686111054,30,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,66,0.003587694533815342,19,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,67,0.0022045341677768057,43,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,68,0.0024667106221619227,33,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,69,0.0023902540588939835,36,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,70,0.00968616197176494,12,0.005664383947985018
transformer,transformer_add_rho0_wd0.3_tiersNone,1000,add,0.0,0.3,final,natural,in,71,0.011573876153157492,10,0.005664383947985018
