arch,condition,seed,task,rho,wd,step,step_req,grok_step,basis,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,8,0.012203656545319835,50,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,9,0.01184538643218125,54,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,10,0.011562144188513385,62,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,11,0.015067027194392851,15,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,12,0.014601293920554415,20,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,13,0.014055937715674713,24,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,14,0.021326297648261255,1,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,15,0.011770546383269867,56,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,16,0.011340974912267989,65,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,17,0.015929225110855365,12,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,18,0.013366488895446282,33,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,19,0.013421451017086375,31,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,20,0.011599071118423539,61,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,21,0.011717539724622314,58,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,22,0.017674110799757524,6,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,23,0.019988390192372914,2,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,24,0.01437192431639009,22,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,25,0.011961143997208065,53,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,26,0.01222770589682105,49,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,27,0.011065214393836396,68,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,28,0.011696672354172403,59,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,29,0.012565850497999145,44,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,30,0.01477841814275805,18,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,31,0.013054922596363934,36,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,32,0.012288312457233363,48,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,33,0.013733778516935614,26,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,34,0.013091333142464058,35,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,35,0.012466769918958811,45,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,36,0.011477315264951084,64,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,37,0.011021481831641988,69,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,38,0.013468339490581505,30,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,39,0.016493852636360974,9,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,40,0.01267108554118881,41,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,41,0.01046162535256234,72,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,42,0.012155275903931922,51,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,43,0.011775970205395649,55,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,44,0.018215960037658182,4,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,45,0.011004418088422379,70,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,46,0.01630725809495361,10,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,47,0.012630743885588712,43,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,48,0.013636806703665403,27,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,49,0.013767328285902158,25,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,50,0.016654503045227018,8,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,51,0.014659373881784064,19,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,52,0.012788044267076788,40,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,53,0.01574830381252448,13,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,54,0.011656269704145272,60,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,55,0.017816277630661605,5,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,56,0.012909622344279111,39,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,57,0.015510724213214139,14,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,58,0.01240194983540428,47,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,59,0.011760333710751377,57,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,60,0.013578301310309052,29,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,61,0.012648136409460456,42,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,62,0.01481587174140216,17,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,63,0.014587963384671322,21,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,64,0.016017005419262844,11,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,65,0.01129685375578124,66,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,66,0.012940319006306824,37,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,67,0.014210874886651768,23,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,68,0.013613828016072721,28,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,69,0.014997634442598867,16,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,70,0.013216365589119327,34,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,71,0.010345787385881494,73,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,72,0.012927858897330854,38,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,73,0.01337123504456011,32,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,in,74,0.011522177372995709,63,0.002711464236096197
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,1,0.010307559631604861,74,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,2,0.01227273942036502,50,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,3,0.01793392066870435,4,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,4,0.01102310285864315,65,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,5,0.01586044854133634,10,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,6,0.011873020556424458,61,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,7,0.013442026598717103,33,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,8,0.012294071293478846,49,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,9,0.012720300548613743,42,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,10,0.010657251860932882,71,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,11,0.014204056734185006,22,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,12,0.014978680556948974,17,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,13,0.014632244406930079,18,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,14,0.02069977982066849,2,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,15,0.012154955583214317,53,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,16,0.010734988349775171,69,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,17,0.014453177710052507,19,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,18,0.012091942751879128,56,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,19,0.012544542396346916,48,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,20,0.013037176000106667,40,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,21,0.01188261723291909,60,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,22,0.01736210373904731,6,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,23,0.02083094696343424,1,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,24,0.013836812622854019,26,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,25,0.011934486422337121,59,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,26,0.01208988489025203,57,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,27,0.011285308182912105,64,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,28,0.010584748662360723,72,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,29,0.012179733816946151,52,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,30,0.015258898394812422,15,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,31,0.01168863534322419,62,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,32,0.012637510205757587,45,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,33,0.013242083307367569,35,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,34,0.014436785201458814,20,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,35,0.012606896440091903,46,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,36,0.01210992325968735,55,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,37,0.010443511790665605,73,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,38,0.013568841357379652,30,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,39,0.01614655441274543,7,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,40,0.013078344679455779,39,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,41,0.012239065223697467,51,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,42,0.011565641168822964,63,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,43,0.013085240583728716,38,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,44,0.01839923299472728,3,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,45,0.010760958465455052,68,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,46,0.01512164004244878,16,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,47,0.013089192540763604,37,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,48,0.013696894949789179,28,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,49,0.014000804496283938,25,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,50,0.01567538257682146,12,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,51,0.015464801962417608,13,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,52,0.012714716139971658,43,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,53,0.01606357708099905,8,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,54,0.010686351754439685,70,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,55,0.017703644097331103,5,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,56,0.013550962431699357,31,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,57,0.01577899375086959,11,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,58,0.012671940615536803,44,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,59,0.012082270660818637,58,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,60,0.012138249087817092,54,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,61,0.013312076852115856,34,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,62,0.013794958853468904,27,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,63,0.015323934613676368,14,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,64,0.015932374985786976,9,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,65,0.010986733382414538,66,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,66,0.0131140765994776,36,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,67,0.013548856534474409,32,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,68,0.014069546035963255,24,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,69,0.014076381999997733,23,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,70,0.014364767829576176,21,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,71,0.010840670308446472,67,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,72,0.012864719877917789,41,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,73,0.013592124041355819,29,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,250,0.5g,650,natural,out,74,0.012568604246252056,47,0.0027165370842818365
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,1,0.0064146804238379325,66,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,2,0.0061256175131300305,73,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,3,0.05953177529172384,3,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,4,0.007038952602609175,57,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,5,0.02996524330904892,7,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,6,0.007192943618870003,54,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,7,0.007510107926768066,50,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,8,0.0076587763680429225,48,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,9,0.006304038820168271,69,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,10,0.007472193384477757,51,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,11,0.012019475884942267,15,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,12,0.011842801424137416,16,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,13,0.01170755850240735,17,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,14,0.06574872249310171,2,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,15,0.0076450934121451725,49,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,16,0.0064298516121230635,65,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,17,0.011198665357839695,19,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,18,0.008150883419719044,40,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,19,0.008405093635545962,36,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,20,0.006716993563655018,62,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,21,0.006871119927292571,60,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,22,0.05105997987415378,6,0.003409025751744162
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,650,1g,650,natural,in,23,0.07634478692365805,1,0.003409025751744162
